Date,Branch,Core Retail Sales,Service Channel Sales,Priority Sales,Customer Count
2025-08-19,B006,2763.48,470.66,1024.4,47
2025-08-19,B008,2443.07,432.89,1143.31,37
2025-08-20,B001,5232.19,2119.71,2422.73,103
2025-08-20,B002,3767.06,986.48,1483.8,62
2025-08-20,B003,3640.74,733.4,1404.69,60
2025-08-20,B004,4146.03,1933.79,2001.78,76
2025-08-20,B005,3422.45,818.01,1642.79,56
2025-08-20,B006,2714.61,516.16,1321.03,47
2025-08-20,B008,2584.76,395.07,1065.27,41
2025-08-21,B001,5022.72,1779.35,2048.41,84
2025-08-21,B002,3633.51,948.44,1513.61,57
2025-08-21,B003,3532.33,695.19,1326.06,55
2025-08-21,B004,4321.19,2009.04,1994.99,90
2025-08-21,B005,3869.61,788.92,1823.84,62
2025-08-21,B006,3077.92,521.11,1379.02,50
2025-08-21,B008,2536.56,385.98,1008.85,42
2025-08-22,B001,4339.36,1844.25,1770.69,80
2025-08-22,B002,3393.45,766.87,1280.41,58
2025-08-22,B003,3129.86,617.5,1416.99,48
2025-08-22,B004,4252.57,1722.65,1583.6,89
2025-08-22,B005,3154.85,657.03,1508.24,47
2025-08-22,B006,2526.66,485.62,1106.1,39
2025-08-22,B008,1980.69,307.75,872.6,32
2025-08-23,B001,5069.42,1915.33,2462.97,93
2025-08-23,B002,4066.33,968.31,1730.17,62
2025-08-23,B003,3893.12,690.13,1562.12,62
2025-08-23,B004,4494.17,1761.71,1643.7,92
2025-08-23,B005,4054.88,948.93,1853.96,62
2025-08-23,B006,2630.71,497.54,1156.67,40
2025-08-23,B008,2447.78,384.68,1165.26,40
2025-08-24,B001,5335.63,2198.58,2025.75,95
2025-08-24,B002,3881.97,1029.08,1424.37,72
2025-08-24,B003,3299.65,573.72,1299.5,50
2025-08-24,B004,4323.03,2069.81,2077.37,96
2025-08-24,B005,3538.41,808.64,1497.02,59
2025-08-24,B006,2826.17,533.54,1062.85,50
2025-08-24,B008,2659.59,407.45,1015.64,41
2025-08-25,B001,4594.45,1945.8,2003.81,87
2025-08-25,B002,4161.15,1045.71,1806.78,72
2025-08-25,B003,3120.6,625.02,1398.02,47
2025-08-25,B004,4049.24,1808.22,1816.02,81
2025-08-25,B005,3674.6,878.78,1722.68,67
2025-08-25,B006,2422.78,454.42,1079.93,39
2025-08-25,B008,2672.1,442.64,963.97,38
2025-08-26,B001,4941.38,2119.75,1987.61,91
2025-08-26,B002,3909.44,1068.44,1696.66,72
2025-08-26,B003,3111.3,608.91,1250.78,56
2025-08-26,B004,4009.92,1901.72,1642.39,82
2025-08-26,B005,3373.14,808.75,1593.87,62
2025-08-26,B006,2882.73,476.75,1329.9,48
2025-08-26,B008,2567.19,429.94,964.44,41
2025-08-27,B001,4767.67,1982.77,1908.56,88
2025-08-27,B002,3498.02,903.65,1637.65,59
2025-08-27,B003,3385.55,692.77,1428.49,54
2025-08-27,B004,4376.04,1987.37,2036.74,84
2025-08-27,B005,3624.03,784.07,1323.7,62
2025-08-27,B006,2667.08,446.42,1198.08,45
2025-08-27,B008,2441.52,407.07,1045.48,40
2025-08-28,B001,4928.67,2094.66,2080.34,103
2025-08-28,B002,3598.27,973.24,1689.03,61
2025-08-28,B003,3469.29,604.66,1283.46,61
2025-08-28,B004,4355.43,1834.74,1621.45,81
2025-08-28,B005,3892.7,813.73,1530.34,70
2025-08-28,B006,2803.02,459.09,1250.16,47
2025-08-28,B008,2393.29,381.87,887.5,35
2025-08-29,B001,4132.75,1638.5,1732.24,75
2025-08-29,B002,3456.4,823.88,1678.68,54
2025-08-29,B003,2855.74,511.63,1305.4,45
2025-08-29,B004,4387.22,1715.5,1884.17,92
2025-08-29,B005,3006.97,618.27,1269.02,47
2025-08-29,B006,2482.95,477.1,1088.14,40
2025-08-29,B008,2179.1,386.41,886.66,33
2025-08-30,B001,5344.36,2030.18,2134.25,108
2025-08-30,B002,3618.35,835.45,1310.08,55
2025-08-30,B003,3853.67,693.74,1712.27,60
2025-08-30,B004,4596.25,2027.08,2126.69,96
2025-08-30,B005,3655.98,796.81,1541.43,67
2025-08-30,B006,2608.19,430.45,1177.18,37
2025-08-30,B008,2507.42,435.77,1093.44,43
2025-08-31,B001,4880.26,2041.66,1789.2,105
2025-08-31,B002,3858.6,1006.12,1880.42,61
2025-08-31,B003,3576.86,693.78,1545.42,60
2025-08-31,B004,4506.49,1925.22,1968.59,85
2025-08-31,B005,3742.89,872.95,1584.84,60
2025-08-31,B006,2680.68,466.13,1075.12,47
2025-08-31,B008,2644.31,423.85,1114.66,42
2025-09-01,B001,5395.13,2027.34,2431.46,112
2025-09-01,B002,3674.76,862.82,1487.18,65
2025-09-01,B003,3190.9,655.75,1289.41,51
2025-09-01,B004,4768.14,2117.6,1797.83,97
2025-09-01,B005,3745.36,897.13,1753.96,60
2025-09-01,B006,2759.75,514.38,1280.44,41
2025-09-01,B008,2518.83,393.54,1152.12,38
2025-09-02,B001,4631.04,1682.9,2031.86,93
2025-09-02,B002,3651.56,1004.86,1458.71,67
2025-09-02,B003,3157.04,546.95,1498.07,52
2025-09-02,B004,4106.35,1894.82,1955.77,90
2025-09-02,B005,3340.06,723.28,1470.57,60
2025-09-02,B006,2527.45,425.83,1021.7,41
2025-09-02,B008,2200.35,383.62,868.64,38
2025-09-03,B001,5089.53,1986.04,2275.19,92
2025-09-03,B002,4120.21,1017.28,1728.13,65
2025-09-03,B003,3191.33,562.78,1402.19,48
2025-09-03,B004,4800.64,2213.05,1754.42,104
2025-09-03,B005,3694.7,870.5,1767.65,67
2025-09-03,B006,2549.34,444.94,1085.42,39
2025-09-03,B008,2238.17,374.36,903.1,38
2025-09-04,B001,5477.93,2101.59,2268.12,97
2025-09-04,B002,3689.69,980.17,1492.01,63
2025-09-04,B003,3272.38,608.22,1499.17,54
2025-09-04,B004,4954.49,1958.21,2268.94,95
2025-09-04,B005,3548.52,825.3,1468.18,60
2025-09-04,B006,2710.39,510.35,1255.72,45
2025-09-04,B008,2321.43,353.22,838.72,34
2025-09-05,B001,4818.86,1705.44,1932.0,80
2025-09-05,B002,3160.18,721.95,1449.56,51
2025-09-05,B003,3053.41,626.75,1122.18,48
2025-09-05,B004,4085.4,1815.78,1746.8,83
2025-09-05,B005,3124.85,710.31,1349.84,54
2025-09-05,B006,2419.64,460.27,873.56,41
2025-09-05,B008,2135.63,375.16,963.25,34
2025-09-06,B001,4782.96,1878.46,2212.05,87
2025-09-06,B002,4024.64,1085.4,1857.79,71
2025-09-06,B003,3356.42,615.3,1224.44,56
2025-09-06,B004,4810.11,2176.48,1810.43,85
2025-09-06,B005,3677.27,743.98,1587.6,59
2025-09-06,B006,2927.43,483.86,1064.49,43
2025-09-06,B008,2600.93,403.17,1198.1,39
2025-09-07,B001,5505.98,1960.24,2025.06,104
2025-09-07,B002,3898.34,946.38,1427.59,63
2025-09-07,B003,3176.42,581.89,1447.79,51
2025-09-07,B004,4829.11,2217.17,2359.36,94
2025-09-07,B005,3911.41,880.1,1679.28,63
2025-09-07,B006,2586.87,438.1,1195.19,39
2025-09-07,B008,2507.95,424.64,1072.29,42
2025-09-08,B001,4703.69,1862.87,2196.48,91
2025-09-08,B002,3444.98,898.01,1611.21,65
2025-09-08,B003,3076.1,629.8,1297.85,51
2025-09-08,B004,4370.61,1884.38,1907.64,84
2025-09-08,B005,3593.24,752.69,1526.58,60
2025-09-08,B006,2585.83,493.8,1095.46,38
2025-09-08,B008,2618.78,398.36,986.04,39
2025-09-09,B001,4474.04,1820.0,2112.76,93
2025-09-09,B002,3563.37,886.1,1628.62,55
2025-09-09,B003,3275.44,678.34,1435.32,55
2025-09-09,B004,4132.97,1800.47,1509.51,87
2025-09-09,B005,3484.1,839.36,1391.63,59
2025-09-09,B006,2830.92,466.26,1236.12,49
2025-09-09,B008,2601.37,454.44,1009.4,39
2025-09-10,B001,4996.34,1783.69,2025.14,85
2025-09-10,B002,3702.06,939.08,1605.03,58
2025-09-10,B003,3603.5,683.14,1634.56,57
2025-09-10,B004,4726.24,2027.74,1984.65,92
2025-09-10,B005,3553.98,836.64,1429.69,56
2025-09-10,B006,2741.4,475.57,1069.88,44
2025-09-10,B008,2425.64,428.93,1153.89,37
2025-09-11,B001,5115.63,2154.97,2311.94,97
2025-09-11,B002,4122.67,1073.78,1784.85,76
2025-09-11,B003,3619.68,649.44,1594.22,57
2025-09-11,B004,4232.24,1843.08,1627.81,83
2025-09-11,B005,4136.01,841.52,1992.33,72
2025-09-11,B006,2467.27,459.09,966.89,38
2025-09-11,B008,2731.65,440.08,1269.94,42
2025-09-12,B001,4337.26,1520.85,2047.43,88
2025-09-12,B002,3289.04,808.32,1551.62,58
2025-09-12,B003,2885.61,509.76,1076.08,49
2025-09-12,B004,3730.71,1511.01,1386.52,74
2025-09-12,B005,3175.69,652.62,1396.93,54
2025-09-12,B006,2134.08,345.69,876.45,35
2025-09-12,B008,2113.51,332.86,864.04,31
2025-09-13,B001,4784.49,1739.88,2190.23,87
2025-09-13,B002,3876.92,1018.65,1589.75,72
2025-09-13,B003,3233.79,611.84,1335.3,52
2025-09-13,B004,4664.42,1879.56,2216.53,93
2025-09-13,B005,4103.69,931.78,1608.73,67
2025-09-13,B006,2923.2,496.99,1206.92,51
2025-09-13,B008,2618.44,402.92,1272.11,42
2025-09-14,B001,5265.97,2178.51,2263.73,102
2025-09-14,B002,4088.04,1012.17,1472.23,69
2025-09-14,B003,3651.78,667.83,1776.12,65
2025-09-14,B004,4881.1,2083.39,2136.57,88
2025-09-14,B005,3563.74,759.72,1575.84,57
2025-09-14,B006,2683.11,433.49,1223.75,42
2025-09-14,B008,2341.0,373.69,880.19,40
2025-09-15,B001,5007.28,1853.13,2083.8,91
2025-09-15,B002,4143.44,998.49,1859.05,72
2025-09-15,B003,3215.81,642.25,1346.95,55
2025-09-15,B004,4971.5,2054.34,2086.9,93
2025-09-15,B005,3257.52,742.01,1446.46,61
2025-09-15,B006,2600.63,494.01,1163.65,43
2025-09-15,B008,2609.13,440.89,1197.91,41
2025-09-16,B001,5115.61,2055.93,1893.17,108
2025-09-16,B002,3990.35,1032.06,1785.25,70
2025-09-16,B003,3578.98,724.66,1454.98,63
2025-09-16,B004,4660.02,2088.33,1682.72,92
2025-09-16,B005,3954.59,858.71,1537.53,73
2025-09-16,B006,2496.38,475.9,1014.82,44
2025-09-16,B008,2498.04,391.84,1132.4,41
2025-09-17,B001,4917.15,1854.5,1949.64,84
2025-09-17,B002,3968.25,935.01,1529.73,62
2025-09-17,B003,3293.09,671.95,1429.14,54
2025-09-17,B004,4479.15,1990.55,1941.9,84
2025-09-17,B005,3732.61,750.91,1405.97,67
2025-09-17,B006,2509.44,448.68,977.77,40
2025-09-17,B008,2587.26,397.23,1159.45,36
2025-09-18,B001,5260.74,2060.85,2066.84,98
2025-09-18,B002,3812.33,1038.04,1690.11,60
2025-09-18,B003,3176.48,656.29,1322.15,47
2025-09-18,B004,4394.9,1962.07,1848.74,89
2025-09-18,B005,3915.42,924.73,1523.85,69
2025-09-18,B006,2706.36,473.0,976.11,46
2025-09-18,B008,2310.46,381.16,839.39,35
2025-09-19,B001,4726.65,1807.17,1747.34,93
2025-09-19,B002,3114.17,749.31,1374.53,57
2025-09-19,B003,2951.77,595.55,1290.01,47
2025-09-19,B004,3877.18,1568.45,1450.14,78
2025-09-19,B005,3138.9,630.05,1266.13,48
2025-09-19,B006,2509.72,466.06,1105.64,38
2025-09-19,B008,2186.02,361.1,811.28,38
2025-09-20,B001,4653.34,1735.41,2188.0,95
2025-09-20,B002,3562.31,966.5,1487.08,64
2025-09-20,B003,3672.11,642.36,1645.41,58
2025-09-20,B004,4503.69,1878.27,1677.43,82
2025-09-20,B005,3557.96,796.24,1586.01,66
2025-09-20,B006,2659.08,495.54,1261.45,42
2025-09-20,B008,2416.11,425.71,1115.71,39
2025-09-21,B001,4799.86,1741.45,1792.03,87
2025-09-21,B002,3398.08,899.27,1308.84,57
2025-09-21,B003,3517.62,639.15,1458.87,54
2025-09-21,B004,4506.82,1820.06,2089.42,94
2025-09-21,B005,3497.29,758.11,1695.37,55
2025-09-21,B006,2511.79,475.75,1157.47,44
2025-09-21,B008,2344.04,370.48,956.25,41
2025-09-22,B001,4905.75,1984.23,1802.62,93
2025-09-22,B002,3957.34,1061.34,1641.78,73
2025-09-22,B003,3154.36,648.17,1457.58,53
2025-09-22,B004,4566.14,2045.22,2226.68,87
2025-09-22,B005,3493.3,778.59,1694.94,56
2025-09-22,B006,2620.45,433.31,1098.12,39
2025-09-22,B008,2220.85,342.8,800.57,37
2025-09-23,B001,4577.14,1829.4,1789.99,82
2025-09-23,B002,4130.32,998.02,1884.3,74
2025-09-23,B003,3135.15,653.74,1276.53,56
2025-09-23,B004,4163.15,1631.31,1656.0,84
2025-09-23,B005,3652.55,843.71,1335.77,68
2025-09-23,B006,2501.56,414.62,1188.49,38
2025-09-23,B008,2345.5,385.7,898.82,41
2025-09-24,B001,5076.26,2158.97,1841.31,94
2025-09-24,B002,3628.33,959.83,1358.54,57
2025-09-24,B003,3290.17,595.92,1530.7,51
2025-09-24,B004,4711.92,2247.06,2307.43,87
2025-09-24,B005,3958.11,796.28,1499.24,59
2025-09-24,B006,2817.73,468.64,1152.92,46
2025-09-24,B008,2443.81,433.58,957.46,43
2025-09-25,B001,5287.44,1916.86,2271.54,92
2025-09-25,B002,3844.3,876.71,1781.56,59
2025-09-25,B003,3726.54,774.06,1770.7,65
2025-09-25,B004,4273.71,1819.34,1907.17,91
2025-09-25,B005,3742.02,862.06,1660.93,62
2025-09-25,B006,2745.02,481.16,1103.05,45
2025-09-25,B008,2606.42,441.42,1105.96,43
2025-09-26,B001,4093.97,1745.13,1784.63,88
2025-09-26,B002,3160.97,743.85,1492.65,54
2025-09-26,B003,2838.5,581.18,1232.7,42
2025-09-26,B004,3825.84,1658.66,1444.11,81
2025-09-26,B005,3169.76,675.75,1381.74,52
2025-09-26,B006,2381.97,414.51,1002.29,39
2025-09-26,B008,2275.43,357.87,932.26,38
2025-09-27,B001,4755.29,1909.56,1933.89,99
2025-09-27,B002,4176.76,1046.86,1853.12,66
2025-09-27,B003,3879.79,683.16,1432.71,68
2025-09-27,B004,4466.05,1784.01,1798.93,88
2025-09-27,B005,3980.17,905.19,1574.87,63
2025-09-27,B006,2973.25,574.62,1361.18,46
2025-09-27,B008,2765.55,409.56,1103.26,40
2025-09-28,B001,5180.08,1971.67,2138.07,95
2025-09-28,B002,3881.41,964.93,1655.98,62
2025-09-28,B003,3167.21,591.54,1233.63,48
2025-09-28,B004,4447.01,1912.76,2055.31,81
2025-09-28,B005,3789.38,825.56,1754.29,65
2025-09-28,B006,2453.41,455.14,1105.83,42
2025-09-28,B008,2397.45,394.53,979.86,37
2025-09-29,B001,4386.44,1878.67,1584.64,79
2025-09-29,B002,4037.21,977.18,1673.38,65
2025-09-29,B003,3301.48,662.52,1419.27,56
2025-09-29,B004,3968.67,1814.01,1904.48,84
2025-09-29,B005,3974.39,843.7,1756.2,64
2025-09-29,B006,2665.74,503.26,1299.34,46
2025-09-29,B008,2370.09,388.31,911.26,41
2025-09-30,B001,4955.63,1906.5,2360.45,102
2025-09-30,B002,3455.13,872.94,1258.25,56
2025-09-30,B003,3419.91,612.9,1262.06,50
2025-09-30,B004,4359.33,1756.33,1943.15,91
2025-09-30,B005,3299.98,727.01,1261.71,50
2025-09-30,B006,2614.79,431.93,978.97,41
2025-09-30,B008,2441.79,365.96,1182.22,35
2025-10-01,B001,4594.93,1672.15,1912.35,81
2025-10-01,B002,3725.52,950.78,1796.03,62
2025-10-01,B003,3377.83,666.18,1336.97,61
2025-10-01,B004,4278.88,1656.35,1762.47,75
2025-10-01,B005,3589.02,851.83,1702.28,61
2025-10-01,B006,2658.91,490.32,1056.73,39
2025-10-01,B007,1751.15,247.53,792.42,28
2025-10-01,B008,2460.0,423.75,941.61,41
2025-10-02,B001,5393.92,2207.96,2262.84,94
2025-10-02,B002,3652.83,925.77,1501.9,56
2025-10-02,B003,3309.51,675.38,1309.21,52
2025-10-02,B004,4332.45,2038.63,1952.83,82
2025-10-02,B005,3555.48,779.48,1738.67,58
2025-10-02,B006,3049.9,495.82,1139.68,45
2025-10-02,B007,1797.77,242.97,706.27,28
2025-10-02,B008,2530.99,379.66,1139.66,37
2025-10-03,B001,4122.41,1692.15,1942.69,80
2025-10-03,B002,3031.18,700.28,1452.62,52
2025-10-03,B003,3138.05,595.99,1157.54,50
2025-10-03,B004,3619.46,1715.84,1369.0,67
2025-10-03,B005,3445.38,708.25,1248.43,61
2025-10-03,B006,2222.7,394.8,913.11,39
2025-10-03,B007,1664.52,234.33,632.44,26
2025-10-03,B008,2037.75,303.34,912.42,34
2025-10-04,B001,5157.52,2158.89,2400.81,96
2025-10-04,B002,4015.26,1084.81,1649.39,72
2025-10-04,B003,3263.86,563.9,1502.72,49
2025-10-04,B004,5096.41,2122.13,1992.75,107
2025-10-04,B005,3645.29,877.92,1472.06,65
2025-10-04,B006,2857.48,477.94,1356.44,42
2025-10-04,B007,2030.86,260.33,775.21,32
2025-10-04,B008,2335.01,367.95,1011.21,39
2025-10-05,B001,4576.4,1796.25,2206.1,94
2025-10-05,B002,3565.71,866.0,1364.14,61
2025-10-05,B003,3282.1,612.01,1377.3,58
2025-10-05,B004,4708.26,2087.7,1920.82,101
2025-10-05,B005,3443.26,726.77,1507.64,51
2025-10-05,B006,2424.66,430.8,1185.1,36
2025-10-05,B007,1695.69,250.73,742.68,24
2025-10-05,B008,2509.17,422.05,1220.48,38
2025-10-06,B001,4670.83,1871.53,2218.25,92
2025-10-06,B002,4028.29,1003.48,1625.67,66
2025-10-06,B003,3466.31,645.51,1536.53,59
2025-10-06,B004,4401.36,2104.16,1717.58,86
2025-10-06,B005,3937.52,832.31,1795.23,61
2025-10-06,B006,2734.12,443.01,1117.4,45
2025-10-06,B007,1730.48,223.37,631.5,24
2025-10-06,B008,2444.69,431.37,1115.03,40
2025-10-07,B001,4616.82,1853.24,2118.49,87
2025-10-07,B002,4096.25,1054.56,1628.26,78
2025-10-07,B003,3650.89,673.17,1429.29,58
2025-10-07,B004,4785.31,2129.08,1877.2,90
2025-10-07,B005,3768.84,844.82,1543.69,65
2025-10-07,B006,2643.63,423.74,1250.66,46
2025-10-07,B007,1743.3,243.55,659.66,29
2025-10-07,B008,2222.63,368.07,1040.32,32
2025-10-08,B001,4739.48,1674.77,2152.9,90
2025-10-08,B002,3968.73,942.08,1519.77,70
2025-10-08,B003,3256.26,614.14,1441.31,55
2025-10-08,B004,4864.64,1890.31,2366.32,93
2025-10-08,B005,3390.69,735.8,1443.37,53
2025-10-08,B006,2750.31,514.81,1273.84,49
2025-10-08,B007,1819.22,264.17,834.39,26
2025-10-08,B008,2494.96,380.15,1133.87,41
2025-10-09,B001,5048.8,1943.24,2063.79,92
2025-10-09,B002,3629.92,842.48,1528.21,65
2025-10-09,B003,3363.23,582.04,1429.68,51
2025-10-09,B004,4512.72,2127.86,2176.2,81
2025-10-09,B005,3675.79,805.24,1629.61,59
2025-10-09,B006,2728.95,440.31,1309.37,44
2025-10-09,B007,2007.72,258.66,836.66,32
2025-10-09,B008,2716.52,460.62,1157.92,43
2025-10-10,B001,4399.02,1786.34,1955.88,77
2025-10-10,B002,3503.29,831.15,1276.9,55
2025-10-10,B003,3052.08,600.99,1375.48,48
2025-10-10,B004,3764.01,1596.78,1688.3,77
2025-10-10,B005,3204.13,766.35,1504.01,60
2025-10-10,B006,2438.04,441.98,1168.29,40
2025-10-10,B007,1692.91,247.83,723.56,28
2025-10-10,B008,2084.92,360.41,819.11,35
2025-10-11,B001,5492.7,2212.03,2250.7,109
2025-10-11,B002,3787.19,1019.16,1721.64,71
2025-10-11,B003,3600.24,722.21,1457.27,63
2025-10-11,B004,4745.52,2239.77,1953.9,98
2025-10-11,B005,4092.77,954.5,1474.24,75
2025-10-11,B006,2850.65,505.42,1268.79,43
2025-10-11,B007,1873.18,249.63,845.79,31
2025-10-11,B008,2336.51,412.47,978.03,35
2025-10-12,B001,4697.5,1652.55,1802.69,81
2025-10-12,B002,3525.64,953.48,1456.6,59
2025-10-12,B003,3444.81,702.72,1314.53,59
2025-10-12,B004,4437.09,1806.04,1794.71,83
2025-10-12,B005,3589.13,814.59,1339.12,66
2025-10-12,B006,2811.37,450.74,1224.96,40
2025-10-12,B007,1780.83,243.83,642.78,27
2025-10-12,B008,2646.4,451.9,1273.39,42
2025-10-13,B001,4741.52,1815.14,1935.5,82
2025-10-13,B002,4088.94,1087.85,1972.21,68
2025-10-13,B003,3362.18,587.12,1366.0,55
2025-10-13,B004,4134.61,1754.58,1863.8,76
2025-10-13,B005,3958.97,808.57,1735.01,60
2025-10-13,B006,2509.77,459.61,1169.44,41
2025-10-13,B007,1992.37,279.56,840.33,31
2025-10-13,B008,2248.22,399.52,1089.22,34
2025-10-14,B001,4447.5,1676.32,1627.55,78
2025-10-14,B002,3642.89,900.6,1598.79,63
2025-10-14,B003,3521.84,618.01,1463.78,51
2025-10-14,B004,4705.47,2248.8,2218.27,86
2025-10-14,B005,3826.28,806.37,1474.49,68
2025-10-14,B006,2646.27,473.32,1247.41,42
2025-10-14,B007,1809.94,260.22,722.48,27
2025-10-14,B008,2428.95,423.25,927.49,39
2025-10-15,B001,4461.39,1798.33,1745.82,90
2025-10-15,B002,3932.7,1014.79,1461.5,68
2025-10-15,B003,3585.31,639.17,1723.69,53
2025-10-15,B004,4812.25,1933.06,1893.58,92
2025-10-15,B005,3970.12,808.24,1499.31,64
2025-10-15,B006,2792.76,455.28,1256.55,41
2025-10-15,B007,2142.18,306.34,938.47,32
2025-10-15,B008,2356.64,399.25,1073.88,38
2025-10-16,B001,5203.19,2051.4,2452.25,92
2025-10-16,B002,3759.19,868.66,1396.16,69
2025-10-16,B003,3659.67,755.91,1671.74,65
2025-10-16,B004,4430.19,2055.8,2144.34,86
2025-10-16,B005,3451.9,693.94,1483.03,52
2025-10-16,B006,3027.24,516.17,1233.46,46
2025-10-16,B007,2200.95,301.21,964.48,36
2025-10-16,B008,2472.33,405.34,1038.08,42
2025-10-17,B001,4581.44,1918.04,1947.01,89
2025-10-17,B002,3432.26,798.14,1532.49,54
2025-10-17,B003,3107.45,603.08,1243.47,45
2025-10-17,B004,3525.63,1688.63,1593.05,71
2025-10-17,B005,3406.63,747.07,1538.22,58
2025-10-17,B006,2561.9,437.97,1198.01,43
2025-10-17,B007,1842.18,265.48,830.92,32
2025-10-17,B008,2315.03,354.55,980.13,37
2025-10-18,B001,5519.14,2223.05,2595.69,95
2025-10-18,B002,3984.67,963.98,1785.64,60
2025-10-18,B003,3735.83,696.87,1601.25,63
2025-10-18,B004,4951.04,1977.02,2333.49,96
2025-10-18,B005,3468.29,799.14,1510.26,54
2025-10-18,B006,2924.8,536.63,1226.89,50
2025-10-18,B007,1949.11,275.3,775.43,33
2025-10-18,B008,2371.23,403.97,1080.31,42
2025-10-19,B001,5085.03,2010.93,2279.01,87
2025-10-19,B002,3442.76,939.64,1430.55,55
2025-10-19,B003,3741.56,658.51,1820.8,64
2025-10-19,B004,3952.06,1886.01,1756.74,77
2025-10-19,B005,3957.75,890.4,1632.65,73
2025-10-19,B006,2508.66,441.76,1127.49,36
2025-10-19,B007,2112.88,281.61,950.65,30
2025-10-19,B008,2491.75,426.75,1177.19,38
2025-10-20,B001,4625.53,1860.65,1886.07,95
2025-10-20,B002,3459.6,863.04,1546.24,58
2025-10-20,B003,3075.2,593.91,1336.0,52
2025-10-20,B004,4615.2,2113.76,1770.12,91
2025-10-20,B005,3749.19,812.36,1628.22,67
2025-10-20,B006,2386.99,454.03,1106.08,41
2025-10-20,B007,2211.93,275.56,956.19,33
2025-10-20,B008,2586.35,420.14,1105.55,40
2025-10-21,B001,5008.72,2075.7,1883.94,91
2025-10-21,B002,4060.35,1097.11,1557.09,68
2025-10-21,B003,3184.82,612.97,1477.97,56
2025-10-21,B004,4241.9,1698.3,1615.98,79
2025-10-21,B005,3955.86,790.84,1928.05,64
2025-10-21,B006,2571.37,457.57,1067.11,37
2025-10-21,B007,1876.17,246.61,906.2,29
2025-10-21,B008,2561.54,429.39,1070.31,40
2025-10-22,B001,5077.32,1984.47,2478.66,99
2025-10-22,B002,3848.89,907.02,1435.14,60
2025-10-22,B003,3261.05,584.59,1301.04,48
2025-10-22,B004,4870.01,2136.22,1889.98,98
2025-10-22,B005,3353.28,753.73,1239.6,59
2025-10-22,B006,2555.77,485.68,1053.0,45
2025-10-22,B007,1991.51,267.89,896.75,30
2025-10-22,B008,2212.77,375.91,1082.92,34
2025-10-23,B001,4816.35,1820.23,2145.45,84
2025-10-23,B002,4023.83,989.85,1528.87,61
2025-10-23,B003,3550.91,616.16,1556.96,62
2025-10-23,B004,4439.56,1737.47,1914.73,92
2025-10-23,B005,3909.96,835.42,1577.11,67
2025-10-23,B006,2980.98,499.11,1076.98,48
2025-10-23,B007,2402.67,320.43,897.76,34
2025-10-23,B008,2355.45,399.83,941.83,35
2025-10-24,B001,4293.14,1680.32,1936.46,75
2025-10-24,B002,3345.33,854.39,1594.23,61
2025-10-24,B003,3282.09,612.05,1328.83,50
2025-10-24,B004,4318.34,1864.15,1888.41,78
2025-10-24,B005,3231.0,658.37,1167.15,52
2025-10-24,B006,2194.23,360.27,897.97,33
2025-10-24,B007,1692.22,240.26,823.58,25
2025-10-24,B008,2031.55,337.42,918.02,34
2025-10-25,B001,5487.37,2278.19,2333.72,110
2025-10-25,B002,3806.57,1037.22,1806.52,61
2025-10-25,B003,3374.89,687.15,1630.64,56
2025-10-25,B004,4630.22,1803.56,1714.72,83
2025-10-25,B005,4173.9,857.05,1533.76,65
2025-10-25,B006,2787.63,491.27,1320.4,40
2025-10-25,B007,2189.23,299.0,996.11,34
2025-10-25,B008,2510.66,447.07,1193.69,38
2025-10-26,B001,4774.41,1905.05,2284.15,86
2025-10-26,B002,3912.36,1018.04,1789.73,71
2025-10-26,B003,3529.5,730.83,1648.41,53
2025-10-26,B004,4492.37,1973.72,1971.97,79
2025-10-26,B005,3720.87,878.47,1592.75,66
2025-10-26,B006,2403.71,451.55,1025.85,35
2025-10-26,B007,2125.96,283.55,868.51,36
2025-10-26,B008,2658.83,412.81,1143.53,39
2025-10-27,B001,4585.96,1704.82,1825.95,91
2025-10-27,B002,3953.31,1001.97,1534.95,70
2025-10-27,B003,3696.84,723.42,1727.7,66
2025-10-27,B004,4433.7,1951.72,1877.56,89
2025-10-27,B005,3752.68,796.37,1523.61,69
2025-10-27,B006,2886.03,479.48,1171.98,50
2025-10-27,B007,2185.59,275.74,932.94,36
2025-10-27,B008,2257.86,366.7,858.51,34
2025-10-28,B001,4667.97,1773.38,1862.09,88
2025-10-28,B002,3501.1,930.5,1309.87,61
2025-10-28,B003,3688.35,657.75,1497.42,60
2025-10-28,B004,4267.17,1987.7,1646.28,91
